Date,usd_cny,cnh_usd,us_10y_yield
2010-06-28,6.78410005569458,6.848209857940674,3.0320000648498535
2010-06-29,6.789000034332275,6.848209857940674,2.9670000076293945
2010-06-30,6.771999835968018,6.848209857940674,2.9509999752044678
2010-07-01,6.770999908447266,6.848209857940674,2.927000045776367
2010-07-02,6.761600017547607,6.848209857940674,2.9790000915527344
2010-07-05,6.76639986038208,6.848209857940674,
2010-07-06,6.770500183105469,6.848209857940674,2.931999921798706
2010-07-07,6.76800012588501,6.848209857940674,2.9800000190734863
2010-07-08,6.765600204467773,6.848209857940674,3.0199999809265137
2010-07-09,6.763800144195557,6.848209857940674,3.055999994277954
2010-07-12,6.76170015335083,6.848209857940674,3.0460000038146973
2010-07-13,6.76230001449585,6.848209857940674,3.114000082015991
2010-07-14,6.7631001472473145,6.848209857940674,3.049999952316284
2010-07-15,6.765500068664551,6.848209857940674,2.9779999256134033
2010-07-16,6.764599800109863,6.848209857940674,2.938999891281128
2010-07-19,6.769000053405762,6.848209857940674,2.9639999866485596
2010-07-20,6.768499851226807,6.848209857940674,2.931999921798706
2010-07-21,6.768499851226807,6.848209857940674,2.8919999599456787
2010-07-22,6.768099784851074,6.848209857940674,2.931999921798706
2010-07-23,6.769499778747559,6.848209857940674,2.99399995803833
2010-07-26,6.769599914550781,6.848209857940674,2.99399995803833
2010-07-27,6.767600059509277,6.848209857940674,3.046999931335449
2010-07-28,6.7683000564575195,6.848209857940674,3.000999927520752
2010-07-29,6.767000198364258,6.848209857940674,2.999000072479248
2010-07-30,6.765200138092041,6.848209857940674,2.9070000648498535
2010-08-02,6.7642998695373535,6.848209857940674,2.9630000591278076
2010-08-03,6.763700008392334,6.848209857940674,2.9140000343322754
2010-08-04,6.763700008392334,6.848209857940674,2.9519999027252197
2010-08-05,6.763000011444092,6.848209857940674,2.9149999618530273
2010-08-06,6.761499881744385,6.848209857940674,2.8239998817443848
2010-08-09,6.758299827575684,6.848209857940674,2.822000026702881
2010-08-10,6.755499839782715,6.848209857940674,2.7809998989105225
2010-08-11,6.763000011444092,6.848209857940674,2.684999942779541
2010-08-12,6.763700008392334,6.848209857940674,2.734999895095825
2010-08-13,6.774799823760986,6.848209857940674,2.687999963760376
2010-08-16,6.785999774932861,6.848209857940674,2.575000047683716
2010-08-17,6.794099807739258,6.848209857940674,2.6449999809265137
2010-08-18,6.782299995422363,6.848209857940674,2.6410000324249268
2010-08-19,6.78000020980835,6.848209857940674,2.5789999961853027
2010-08-20,6.78000020980835,6.848209857940674,2.611999988555908
2010-08-23,6.780799865722656,6.848209857940674,2.6070001125335693
2010-08-24,6.789999961853027,6.848209857940674,2.499000072479248
2010-08-25,6.786900043487549,6.848209857940674,2.5380001068115234
2010-08-26,6.7895002365112305,6.848209857940674,2.499000072479248
2010-08-27,6.790200233459473,6.848209857940674,2.6519999504089355
2010-08-30,6.788000106811523,6.848209857940674,2.5450000762939453
2010-08-31,6.793300151824951,6.848209857940674,2.4769999980926514
2010-09-01,6.798799991607666,6.848209857940674,2.5820000171661377
2010-09-02,6.800899982452393,6.848209857940674,2.628000020980835
2010-09-03,6.796000003814697,6.848209857940674,2.7060000896453857
2010-09-06,6.793300151824951,6.848209857940674,
2010-09-07,6.7769999504089355,6.848209857940674,2.6089999675750732
2010-09-08,6.781099796295166,6.848209857940674,2.6540000438690186
2010-09-09,6.7866997718811035,6.848209857940674,2.760999917984009
2010-09-10,6.772799968719482,6.848209857940674,2.7950000762939453
2010-09-13,6.7606000900268555,6.848209857940674,2.740999937057495
2010-09-14,6.74970006942749,6.848209857940674,2.6659998893737793
2010-09-15,6.736000061035156,6.848209857940674,2.7230000495910645
2010-09-16,6.729499816894531,6.848209857940674,2.759000062942505
2010-09-17,6.7144999504089355,6.848209857940674,2.746000051498413
2010-09-20,6.716899871826172,6.848209857940674,2.7060000896453857
2010-09-21,6.703800201416016,6.848209857940674,2.5940001010894775
2010-09-22,6.696700096130371,6.848209857940674,2.5480000972747803
2010-09-23,6.693999767303467,6.848209857940674,2.555000066757202
2010-09-24,6.693999767303467,6.848209857940674,2.611999988555908
2010-09-27,6.693999767303467,6.848209857940674,2.5169999599456787
2010-09-28,6.682300090789795,6.848209857940674,2.4560000896453857
2010-09-29,6.6809000968933105,6.848209857940674,2.50600004196167
2010-09-30,6.678400039672852,6.848209857940674,2.5169999599456787
2010-10-01,6.68310022354126,6.848209857940674,2.5260000228881836
2010-10-04,6.679999828338623,6.848209857940674,2.4790000915527344
2010-10-05,6.679999828338623,6.848209857940674,2.4739999771118164
2010-10-06,6.679999828338623,6.848209857940674,2.3989999294281006
2010-10-07,6.68179988861084,6.848209857940674,2.3959999084472656
2010-10-08,6.679999828338623,6.848209857940674,2.38100004196167
2010-10-11,6.6620001792907715,6.848209857940674,
2010-10-12,6.658999919891357,6.848209857940674,2.421999931335449
2010-10-13,6.6645002365112305,6.848209857940674,2.430999994277954
2010-10-14,6.656000137329102,6.848209857940674,2.494999885559082
2010-10-15,6.643400192260742,6.848209857940674,2.5759999752044678
2010-10-18,6.63100004196167,6.848209857940674,2.490999937057495
2010-10-19,6.634200096130371,6.848209857940674,2.4749999046325684
2010-10-20,6.6346001625061035,6.848209857940674,2.4700000286102295
2010-10-21,6.640500068664551,6.848209857940674,2.5309998989105225
2010-10-22,6.638800144195557,6.848209857940674,2.562999963760376
2010-10-25,6.64900016784668,6.848209857940674,2.553999900817871
2010-10-26,6.648200035095215,6.848209857940674,2.635999917984009
2010-10-27,6.651500225067139,6.848209857940674,2.7119998931884766
2010-10-28,6.669400215148926,6.848209857940674,2.6610000133514404
2010-10-29,6.676499843597412,6.848209857940674,2.611999988555908
2010-11-01,6.660699844360352,6.848209857940674,2.628000020980835
2010-11-02,6.6828999519348145,6.848209857940674,2.5940001010894775
2010-11-03,6.668600082397461,6.848209857940674,2.61899995803833
2010-11-04,6.665200233459473,6.848209857940674,2.4839999675750732
2010-11-05,6.652299880981445,6.848209857940674,2.5360000133514404
2010-11-08,6.6458001136779785,6.848209857940674,2.562999963760376
2010-11-09,6.671199798583984,6.848209857940674,2.6589999198913574
2010-11-10,6.633500099182129,6.848209857940674,2.6480000019073486
2010-11-11,6.624499797821045,6.848209857940674,2.6480000019073486
2010-11-12,6.614999771118164,6.848209857940674,2.75600004196167
2010-11-15,6.628200054168701,6.848209857940674,2.9110000133514404
2010-11-16,6.6331000328063965,6.848209857940674,2.8469998836517334
2010-11-17,6.629499912261963,6.848209857940674,2.864000082015991
2010-11-18,6.633299827575684,6.848209857940674,2.9019999504089355
2010-11-19,6.6234002113342285,6.848209857940674,2.875
2010-11-22,6.627999782562256,6.848209857940674,2.812999963760376
2010-11-23,6.632299900054932,6.848209857940674,2.76200008392334
2010-11-24,6.634300231933594,6.848209857940674,2.9140000343322754
2010-11-25,6.644000053405762,6.848209857940674,
2010-11-26,6.639500141143799,6.848209857940674,2.864000082015991
2010-11-29,6.6579999923706055,6.848209857940674,2.822000026702881
2010-11-30,6.6504998207092285,6.848209857940674,2.796999931335449
2010-12-01,6.657100200653076,6.848209857940674,2.9639999866485596
2010-12-02,6.653200149536133,6.848209857940674,3.0
2010-12-03,6.651299953460693,6.848209857940674,3.0169999599456787
2010-12-06,6.653299808502197,6.848209857940674,2.940999984741211
2010-12-07,6.638000011444092,6.848209857940674,3.1649999618530273
2010-12-08,6.635700225830078,6.848209857940674,3.2360000610351562
2010-12-09,6.651299953460693,6.848209857940674,3.2230000495910645
2010-12-10,6.644999980926514,6.848209857940674,3.2960000038146973
2010-12-13,6.647299766540527,6.848209857940674,3.2829999923706055
2010-12-14,6.656400203704834,6.848209857940674,3.4549999237060547
2010-12-15,6.644999980926514,6.848209857940674,3.5199999809265137
2010-12-16,6.644999980926514,6.848209857940674,3.4769999980926514
2010-12-17,6.656000137329102,6.848209857940674,3.3299999237060547
2010-12-20,6.645999908447266,6.848209857940674,3.3489999771118164
2010-12-21,6.66480016708374,6.848209857940674,3.3259999752044678
2010-12-22,6.648499965667725,6.848209857940674,3.3459999561309814
2010-12-23,6.636000156402588,6.848209857940674,3.3929998874664307
2010-12-24,6.637499809265137,6.848209857940674,
2010-12-27,6.637499809265137,6.848209857940674,3.3510000705718994
2010-12-28,6.622399806976318,6.848209857940674,3.4809999465942383
2010-12-29,6.616000175476074,6.848209857940674,3.3410000801086426
2010-12-30,6.612400054931641,6.848209857940674,3.36899995803833
2010-12-31,6.612400054931641,6.848209857940674,3.305000066757202
2011-01-03,6.591599941253662,6.848209857940674,3.3420000076293945
2011-01-04,6.579999923706055,6.848209857940674,3.3459999561309814
2011-01-05,6.5970001220703125,6.848209857940674,3.4830000400543213
2011-01-06,6.577499866485596,6.848209857940674,3.4189999103546143
2011-01-07,6.616499900817871,6.848209857940674,3.328000068664551
2011-01-10,6.617499828338623,6.848209857940674,3.303999900817871
2011-01-11,6.625999927520752,6.848209857940674,3.3410000801086426
2011-01-12,6.610000133514404,6.848209857940674,3.3550000190734863
2011-01-13,6.594200134277344,6.848209857940674,3.3010001182556152
2011-01-14,6.595699787139893,6.848209857940674,3.3329999446868896
2011-01-17,6.57919979095459,6.848209857940674,
2011-01-18,6.5833001136779785,6.848209857940674,3.364000082015991
2011-01-19,6.5746002197265625,6.848209857940674,3.3369998931884766
2011-01-20,6.572700023651123,6.848209857940674,3.4590001106262207
2011-01-21,6.576600074768066,6.848209857940674,3.4159998893737793
2011-01-24,6.573599815368652,6.848209857940674,3.4079999923706055
2011-01-25,6.572400093078613,6.848209857940674,3.319000005722046
2011-01-26,6.5725998878479,6.848209857940674,3.427999973297119
2011-01-27,6.572000026702881,6.848209857940674,3.384999990463257
2011-01-28,6.571899890899658,6.848209857940674,3.3289999961853027
2011-01-31,6.572500228881836,6.848209857940674,3.378000020980835
2011-02-01,6.594799995422363,6.848209857940674,3.443000078201294
2011-02-02,6.584799766540527,6.848209857940674,3.489000082015991
2011-02-03,6.548500061035156,6.848209857940674,3.5409998893737793
2011-02-04,6.548500061035156,6.848209857940674,3.6519999504089355
2011-02-07,6.548500061035156,6.848209857940674,3.6440000534057617
2011-02-08,6.552599906921387,6.848209857940674,3.7249999046325684
2011-02-09,6.54449987411499,6.848209857940674,3.6419999599456787
2011-02-10,6.5802001953125,6.848209857940674,3.7079999446868896
2011-02-11,6.57450008392334,6.848209857940674,3.6459999084472656
2011-02-14,6.579800128936768,6.848209857940674,3.614000082015991
2011-02-15,6.585299968719482,6.848209857940674,3.615999937057495
2011-02-16,6.581399917602539,6.848209857940674,3.621000051498413
2011-02-17,6.57859992980957,6.848209857940674,3.5739998817443848
2011-02-18,6.573699951171875,6.848209857940674,3.5889999866485596
2011-02-21,6.565499782562256,6.848209857940674,
2011-02-22,6.559899806976318,6.848209857940674,3.4609999656677246
2011-02-23,6.568999767303467,6.848209857940674,3.486999988555908
2011-02-24,6.565999984741211,6.848209857940674,3.437999963760376
2011-02-25,6.564499855041504,6.848209857940674,3.424999952316284
2011-02-28,6.563000202178955,6.848209857940674,3.4140000343322754
2011-03-01,6.559500217437744,6.848209857940674,3.4140000343322754
2011-03-02,6.560999870300293,6.848209857940674,3.4639999866485596
2011-03-03,6.562699794769287,6.848209857940674,3.572000026702881
2011-03-04,6.562399864196777,6.848209857940674,3.492000102996826
2011-03-07,6.559000015258789,6.848209857940674,3.496999979019165
2011-03-08,6.546500205993652,6.848209857940674,3.5439999103546143
2011-03-09,6.557300090789795,6.848209857940674,3.4690001010894775
2011-03-10,6.55049991607666,6.848209857940674,3.3929998874664307
2011-03-11,6.563300132751465,6.848209857940674,3.3929998874664307
2011-03-14,6.565499782562256,6.848209857940674,3.3469998836517334
2011-03-15,6.560400009155273,6.848209857940674,3.322999954223633
2011-03-16,6.562399864196777,6.848209857940674,3.2119998931884766
2011-03-17,6.561600208282471,6.848209857940674,3.247999906539917
2011-03-18,6.567200183868408,6.848209857940674,3.2769999504089355
2011-03-21,6.5594000816345215,6.848209857940674,3.322999954223633
2011-03-22,6.554999828338623,6.848209857940674,3.3320000171661377
2011-03-23,6.542500019073486,6.848209857940674,3.3480000495910645
2011-03-24,6.547999858856201,6.848209857940674,3.4040000438690186
2011-03-25,6.55049991607666,6.848209857940674,3.444000005722046
2011-03-28,6.550000190734863,6.848209857940674,3.447999954223633
2011-03-29,6.554500102996826,6.848209857940674,3.490999937057495
2011-03-30,6.5528998374938965,6.848209857940674,3.4549999237060547
2011-03-31,6.548600196838379,6.848209857940674,3.4539999961853027
2011-04-01,6.5355000495910645,6.848209857940674,3.4509999752044678
2011-04-04,6.5391998291015625,6.848209857940674,3.430999994277954
2011-04-05,6.53000020980835,6.848209857940674,3.486999988555908
2011-04-06,6.5304999351501465,6.848209857940674,3.5450000762939453
2011-04-07,6.535799980163574,6.848209857940674,3.555000066757202
2011-04-08,6.53439998626709,6.848209857940674,3.569999933242798
2011-04-11,6.526400089263916,6.848209857940674,3.569999933242798
2011-04-12,6.527500152587891,6.848209857940674,3.5
2011-04-13,6.531700134277344,6.848209857940674,3.4660000801086426
2011-04-14,6.52370023727417,6.848209857940674,3.484999895095825
2011-04-15,,6.848209857940674,3.4100000858306885
2011-04-18,6.520400047302246,6.848209857940674,3.371000051498413
2011-04-19,6.518899917602539,6.848209857940674,3.3559999465942383
2011-04-20,6.522299766540527,6.848209857940674,3.4000000953674316
2011-04-21,6.515200138092041,6.848209857940674,3.4000000953674316
2011-04-22,6.515200138092041,6.848209857940674,
2011-04-25,6.484000205993652,6.848209857940674,3.36299991607666
2011-04-26,6.484000205993652,6.848209857940674,3.319999933242798
2011-04-27,6.517899990081787,6.848209857940674,3.368000030517578
2011-04-28,6.501800060272217,6.848209857940674,3.312000036239624
2011-04-29,6.500999927520752,6.848209857940674,3.2960000038146973
2011-05-02,6.481400012969971,6.848209857940674,3.2860000133514404
2011-05-03,6.492000102996826,6.848209857940674,3.255000114440918
2011-05-04,6.501999855041504,6.848209857940674,3.2230000495910645
2011-05-05,6.492499828338623,6.848209857940674,3.1679999828338623
2011-05-06,6.484099864959717,6.848209857940674,3.1570000648498535
2011-05-09,6.482500076293945,6.848209857940674,3.1419999599456787
2011-05-10,6.493000030517578,6.848209857940674,3.194999933242798
2011-05-11,6.491499900817871,6.848209857940674,3.1570000648498535
2011-05-12,6.493000030517578,6.848209857940674,3.2300000190734863
2011-05-13,6.498499870300293,6.848209857940674,3.187000036239624
2011-05-16,6.486499786376953,6.848209857940674,3.1489999294281006
2011-05-17,6.507699966430664,6.848209857940674,3.121000051498413
2011-05-18,6.495999813079834,6.848209857940674,3.1710000038146973
2011-05-19,6.505000114440918,6.848209857940674,3.1710000038146973
2011-05-20,6.504000186920166,6.848209857940674,3.1519999504089355
2011-05-23,6.4842000007629395,6.848209857940674,3.134000062942505
2011-05-24,6.504000186920166,6.848209857940674,3.122999906539917
2011-05-25,6.497499942779541,6.848209857940674,3.128999948501587
2011-05-26,6.493000030517578,6.848209857940674,3.061000108718872
2011-05-27,6.489999771118164,6.848209857940674,3.063999891281128
2011-05-30,6.481200218200684,6.848209857940674,
2011-05-31,6.473800182342529,6.848209857940674,3.049999952316284
2011-06-01,6.479000091552734,6.848209857940674,2.9660000801086426
2011-06-02,6.478000164031982,6.848209857940674,3.0299999713897705
2011-06-03,6.482800006866455,6.848209857940674,2.996999979019165
2011-06-06,6.469799995422363,6.848209857940674,3.002000093460083
2011-06-07,6.469299793243408,6.848209857940674,3.010999917984009
2011-06-08,6.480999946594238,6.848209857940674,2.9619998931884766
2011-06-09,6.474999904632568,6.848209857940674,2.997999906539917
2011-06-10,6.47599983215332,6.848209857940674,2.9709999561309814
2011-06-13,6.472300052642822,6.848209857940674,2.990999937057495
2011-06-14,6.482999801635742,6.848209857940674,3.0989999771118164
2011-06-15,6.469699859619141,6.848209857940674,2.9730000495910645
2011-06-16,6.4721999168396,6.848209857940674,2.9089999198913574
2011-06-17,6.473999977111816,6.848209857940674,2.944000005722046
2011-06-20,6.461999893188477,6.848209857940674,2.9630000591278076
2011-06-21,6.478000164031982,6.848209857940674,2.984999895095825
2011-06-22,6.466000080108643,6.848209857940674,2.993000030517578
2011-06-23,6.462900161743164,6.848209857940674,2.9089999198913574
2011-06-24,6.4670000076293945,6.848209857940674,2.871000051498413
2011-06-27,6.463900089263916,6.848209857940674,2.927000045776367
2011-06-28,6.481500148773193,6.848209857940674,3.0450000762939453
2011-06-29,6.468999862670898,6.848209857940674,3.1080000400543213
2011-06-30,6.4629998207092285,6.848209857940674,3.1579999923706055
2011-07-01,6.463500022888184,6.848209857940674,3.197000026702881
2011-07-04,6.4552998542785645,6.848209857940674,
2011-07-05,6.450900077819824,6.848209857940674,3.135999917984009
2011-07-06,6.466000080108643,6.848209857940674,3.0950000286102295
2011-07-07,6.4670000076293945,6.848209857940674,3.1489999294281006
2011-07-08,6.465000152587891,6.848209857940674,3.0160000324249268
2011-07-11,6.456200122833252,6.848209857940674,2.9170000553131104
2011-07-12,6.4670000076293945,6.848209857940674,2.9079999923706055
2011-07-13,6.462100028991699,6.848209857940674,2.8910000324249268
2011-07-14,6.494699954986572,6.848209857940674,2.944000005722046
2011-07-15,6.433800220489502,6.848209857940674,2.9079999923706055
2011-07-18,5.86299991607666,6.848209857940674,2.9089999198913574
2011-07-19,6.468800067901611,6.848209857940674,2.8910000324249268
2011-07-20,6.463399887084961,6.848209857940674,2.933000087738037
2011-07-21,6.446700096130371,6.848209857940674,3.009999990463257
2011-07-22,6.451499938964844,6.848209857940674,2.9639999866485596
2011-07-25,6.436600208282471,6.848209857940674,3.003999948501587
2011-07-26,6.443999767303467,6.848209857940674,2.9509999752044678
2011-07-27,6.4375,6.848209857940674,2.9800000190734863
2011-07-28,6.44290018081665,6.848209857940674,2.9509999752044678
2011-07-29,6.442999839782715,6.848209857940674,2.805000066757202
2011-08-01,6.428699970245361,6.848209857940674,2.740000009536743
2011-08-02,6.425600051879883,6.848209857940674,2.624000072479248
2011-08-03,6.429200172424316,6.848209857940674,2.5989999771118164
2011-08-04,6.427000045776367,6.848209857940674,2.4579999446868896
2011-08-05,6.427800178527832,6.848209857940674,2.558000087738037
2011-08-08,6.430699825286865,6.848209857940674,2.3389999866485596
2011-08-09,6.425300121307373,6.848209857940674,2.181999921798706
2011-08-10,6.421000003814697,6.848209857940674,2.13700008392334
2011-08-11,6.407700061798096,6.848209857940674,2.3359999656677246
2011-08-12,6.382199764251709,6.848209857940674,2.236999988555908
2011-08-15,6.38129997253418,6.848209857940674,2.2850000858306885
2011-08-16,6.380300045013428,6.848209857940674,2.2139999866485596
2011-08-17,6.373600006103516,6.848209857940674,2.1649999618530273
2011-08-18,6.377799987792969,6.848209857940674,2.0829999446868896
2011-08-19,6.387499809265137,6.848209857940674,2.071000099182129
2011-08-22,6.381999969482422,6.848209857940674,2.0880000591278076
2011-08-23,6.400000095367432,6.848209857940674,2.13700008392334
2011-08-24,6.394999980926514,6.848209857940674,2.259999990463257
2011-08-25,6.388000011444092,6.848209857940674,2.2219998836517334
2011-08-26,6.389999866485596,6.848209857940674,2.187999963760376
2011-08-29,6.376200199127197,6.848209857940674,2.2709999084472656
2011-08-30,6.366000175476074,6.848209857940674,2.1760001182556152
2011-08-31,6.380300045013428,6.848209857940674,2.2179999351501465
2011-09-01,6.377999782562256,6.848209857940674,2.1459999084472656
2011-09-02,6.38100004196167,6.848209857940674,1.996000051498413
2011-09-05,6.371500015258789,6.848209857940674,
2011-09-06,6.377699851989746,6.848209857940674,1.9789999723434448
2011-09-07,6.389999866485596,6.848209857940674,2.0360000133514404
2011-09-08,6.392000198364258,6.848209857940674,1.9859999418258667
2011-09-09,6.380000114440918,6.848209857940674,1.9149999618530273
2011-09-12,6.377600193023682,6.848209857940674,1.9299999475479126
2011-09-13,6.4019999504089355,6.848209857940674,1.99399995803833
2011-09-14,6.398499965667725,6.848209857940674,2.010999917984009
2011-09-15,6.395999908447266,6.848209857940674,2.0850000381469727
