Date,sse_index,sse_50,csi_300,csi_500,csi_800,star_50,chinext,szse_component
2022-12-05,3211.81005859375,2967.50341796875,3946.8798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11323.349609375
2022-12-06,3212.530029296875,2967.50341796875,3968.199951171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11398.8203125
2022-12-07,3199.6201171875,2967.50341796875,3958.43994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11418.759765625
2022-12-08,3197.35009765625,2967.50341796875,3959.179931640625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11389.7900390625
2022-12-09,3206.949951171875,2967.50341796875,3998.239990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11501.580078125
2022-12-12,3179.0400390625,2967.50341796875,3953.43994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11399.1298828125
2022-12-13,3176.330078125,2967.50341796875,3945.679931640625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11323.7001953125
2022-12-14,3176.530029296875,2967.50341796875,3954.889892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11321.8095703125
2022-12-15,3168.64990234375,2967.50341796875,3951.989990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11358.1103515625
2022-12-16,3167.85791015625,2967.50341796875,3954.22998046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11295.0302734375
2022-12-19,3107.1201171875,2967.50341796875,3893.219970703125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11124.7001953125
2022-12-20,3073.77001953125,2967.50341796875,3829.02001953125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10949.1201171875
2022-12-21,3068.409912109375,2967.50341796875,3830.5400390625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10912.08984375
2022-12-22,3054.429931640625,2967.50341796875,3836.030029296875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10876.3095703125
2022-12-23,3045.865966796875,2967.50341796875,3828.219970703125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10849.6396484375
2022-12-26,3065.56298828125,2967.50341796875,3843.489990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10978.990234375
2022-12-27,3095.570068359375,2967.50341796875,3887.85009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11106.5
2022-12-28,3087.39990234375,2967.50341796875,3871.260009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11010.5302734375
2022-12-29,3073.699951171875,2967.50341796875,3856.699951171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,10996.41015625
2022-12-30,3089.260009765625,2967.50341796875,3871.6298828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11015.990234375
2023-01-03,3116.510009765625,2967.50341796875,3887.89990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11117.1298828125
2023-01-04,3123.52001953125,2967.50341796875,3892.949951171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11095.3701171875
2023-01-05,3155.219970703125,2967.50341796875,3968.580078125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11332.009765625
2023-01-06,3157.639892578125,2967.50341796875,3980.889892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11367.73046875
2023-01-09,3176.080078125,2967.50341796875,4013.1201171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11450.150390625
2023-01-10,3169.510009765625,2967.50341796875,4017.469970703125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11506.7900390625
2023-01-11,3161.840087890625,2967.50341796875,4010.030029296875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11439.4404296875
2023-01-12,3163.449951171875,2967.50341796875,4017.8701171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11465.73046875
2023-01-13,3195.31005859375,2967.50341796875,4074.3798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11602.2998046875
2023-01-16,3227.592041015625,2967.50341796875,4137.9599609375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11785.76953125
2023-01-17,3224.239990234375,2967.50341796875,4137.240234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11800.5498046875
2023-01-18,3224.409912109375,2967.50341796875,4130.31005859375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11810.66015625
2023-01-19,3240.280029296875,2967.50341796875,4156.009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11913.259765625
2023-01-20,3264.81005859375,2967.50341796875,4181.52978515625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11980.6201171875
2023-01-30,3269.320068359375,2967.50341796875,4201.35009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12097.759765625
2023-01-31,3255.669921875,2967.50341796875,4156.85986328125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12001.259765625
2023-02-01,3284.919921875,2967.50341796875,4195.93017578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12158.1904296875
2023-02-02,3285.669921875,2967.50341796875,4181.14990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12131.2001953125
2023-02-03,3263.409912109375,2967.50341796875,4141.6298828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12054.2998046875
2023-02-06,3238.699951171875,2967.50341796875,4086.8798828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11912.5595703125
2023-02-07,3248.090087890625,2967.50341796875,4094.22998046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11926.8798828125
2023-02-08,3232.110107421875,2967.50341796875,4076.139892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11853.4599609375
2023-02-09,3270.3798828125,2967.50341796875,4130.85986328125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12048.26953125
2023-02-10,3260.669921875,2967.50341796875,4106.31005859375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11976.849609375
2023-02-13,3284.159912109375,2967.50341796875,4143.56982421875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12113.6103515625
2023-02-14,3293.280029296875,2967.50341796875,4145.2900390625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12094.9404296875
2023-02-15,3280.489990234375,2967.50341796875,4123.68994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,12064.3798828125
2023-02-16,3249.030029296875,2967.50341796875,4093.489990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11907.400390625
2023-02-17,3224.02001953125,2967.50341796875,4034.510009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11715.76953125
2023-02-20,3290.340087890625,2967.50341796875,4133.490234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11954.1298828125
2023-02-21,3306.52001953125,2967.50341796875,4144.35009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11968.599609375
2023-02-22,3291.14990234375,2967.50341796875,4106.9501953125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11900.1201171875
2023-02-23,3287.47998046875,2967.50341796875,4103.64990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11884.2998046875
2023-02-24,3267.159912109375,2967.50341796875,4061.050048828125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11787.4501953125
2023-02-27,3258.030029296875,2967.50341796875,4043.840087890625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11701.9501953125
2023-02-28,3279.610107421875,2967.50341796875,4069.4599609375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11783.7998046875
2023-03-01,3312.35009765625,2967.50341796875,4126.93994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11914.3203125
2023-03-02,3310.64990234375,2967.50341796875,4117.740234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11849.509765625
2023-03-03,3328.389892578125,2967.50341796875,4130.5498046875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11851.919921875
2023-03-06,3322.030029296875,2967.50341796875,4109.009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11842.8798828125
2023-03-07,3285.10009765625,2967.50341796875,4048.85009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11608.580078125
2023-03-08,3283.25,2967.50341796875,4034.110107421875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11598.2900390625
2023-03-09,3276.090087890625,2967.50341796875,4019.85009765625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11579.990234375
2023-03-10,3230.080078125,2967.50341796875,3967.139892578125,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11442.5400390625
2023-03-13,3268.699951171875,2967.50341796875,4008.68994140625,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11505.01953125
2023-03-14,3245.31005859375,2967.50341796875,3984.699951171875,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11416.5703125
2023-03-15,3263.31005859375,2967.50341796875,3986.89990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11413.4296875
2023-03-16,3226.889892578125,2967.50341796875,3939.14990234375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11237.7001953125
2023-03-17,3250.550048828125,2967.50341796875,3958.820068359375,8342.421875,5416.91845703125,1493.5045166015625,3687.168212890625,11278.0498046875
