date,sp500,nasdaq_composite,dow_jones,russell_2000,vix,sse_index,csi_300,szse_component,usd_cny,us_10y_yield,sp500_ret,nasdaq_composite_ret,dow_jones_ret,russell_2000_ret,vix_ret,sse_index_ret,csi_300_ret,szse_component_ret,usd_cny_ret,us_10y_yield_ret,us_cn_sp500_csi300_corr_60d,china_us_equity_relative_strength_20d,us_cn_nasdaq_sse_corr_60d,sse_to_nasdaq_signal,sse_to_nasdaq_signal_z,usdcny_csi300_corr_60d,usdcny_sp500_corr_60d,usdcny_mom_20d,usdcny_z_252d,china_equity_mom_20d,china_equity_z_252d,us_equity_mom_20d,us_equity_z_252d,us10y_china_equity_corr_60d
2010-02-09,1070.52001953125,2150.8701171875,10058.6396484375,595.1699829101562,26.0,2948.842041015625,5128.22021484375,11970.306640625,6.816599845886231,3.632999897003174,0.013040132316577413,0.011674263441284305,0.015163917178377506,0.014799899095144786,-0.019238031855096316,0.004656612661970705,0.0,0.0019335554967210289,-5.8686574868849206e-05,0.011414223075360663,,0.05792870971873121,,,,,,1.4934584335879464e-07,,0.0,,-0.05792870971873121,,
2010-02-10,1068.1300048828125,2147.8701171875,10038.3798828125,595.8200073242188,25.399999618530277,2982.5,5128.22021484375,12185.2431640625,6.818999767303467,3.694000005722046,-0.0022325735201887964,-0.001394784360072343,-0.0020141655664289715,0.0010921659907714432,-0.023076937748835458,0.011413957925254792,0.0,0.017955807640553267,0.000352070162763507,0.01679056164278747,,0.06848720889745108,,,,,,0.0003228395228408454,,0.0,,-0.06848720889745108,,
2010-02-11,1078.469970703125,2177.409912109375,10144.1904296875,605.4600219726562,23.959999084472656,2985.4990234375,5128.22021484375,12224.462890625,6.823800086975098,3.733000040054321,0.009680437561949251,0.013753063877324001,0.01054059998826773,0.01617940742159707,-0.05669293526315977,0.001005540129924487,0.0,0.003218624859138597,0.0007039624337059625,0.010557670349719439,,0.0612331967738764,,,,,,0.0009974927842307801,,0.0,,-0.0612331967738764,,
2010-02-12,1075.510009765625,2183.530029296875,10099.1396484375,610.719970703125,22.729999542236328,3018.133056640625,5128.22021484375,12304.6416015625,6.823500156402588,3.693000078201294,-0.002744592819371894,0.002810732675305516,-0.004441042541764251,0.00868752442701548,-0.05133554212167868,0.010930847053351345,0.0,0.006558873928030673,-4.395359897524376e-05,-0.010715232098536198,,0.05315465943337894,,,,,,0.0009535391852555364,,0.0,,-0.05315465943337894,,
2010-02-15,1075.510009765625,2183.530029296875,10099.1396484375,610.719970703125,22.729999542236328,3018.133056640625,5128.22021484375,12304.6416015625,6.823400020599365,3.693000078201294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4675137528730176e-05,0.0,,0.05315465943337894,-0.05253673392606191,-0.0,,,0.08976781399445265,0.0009681723610404092,,0.0,,-0.05315465943337894,,
2010-02-16,1094.8699951171875,2214.18994140625,10268.8095703125,620.8400268554688,22.25,3018.133056640625,5128.22021484375,12304.6416015625,6.823400020599365,3.6640000343322754,0.01800074864554846,0.014041442846218999,0.016800433282576854,0.016570697926731492,-0.021117446190194844,0.0,0.0,0.0,0.0,-0.007852705999167875,,0.04765353738719402,-0.04322047602919658,-0.0,,,0.07503928988655478,0.0009681723610404092,,0.0,,-0.04765353738719402,,
2010-02-17,1099.510009765625,2226.2900390625,10309.240234375,624.8300170898438,21.71999931335449,3018.133056640625,5128.22021484375,12304.6416015625,6.823400020599365,3.742000102996826,0.0042379594555796984,0.005464796596702515,0.003937229898525629,0.006426760617520344,-0.023820255579573568,0.0,0.0,0.0,0.0,0.021288228147837707,,0.03281774826864359,-0.03980992998005749,-0.0,,,0.07212210589614508,0.0008948644551045604,,0.0,,-0.03281774826864359,,
2010-02-18,1106.75,2241.7099609375,10392.900390625,629.3200073242188,20.6299991607666,3018.133056640625,5128.22021484375,12304.6416015625,6.823400020599365,3.802999973297119,0.006584742448973557,0.006926286155191752,0.008115065159801427,0.007185938753850429,-0.050184170674338,0.0,0.0,0.0,0.0,0.01630140796934776,,0.007288102429881649,-0.03589378414851225,-0.0,,,0.06802687413888979,0.0008361804621812574,,0.0,,-0.007288102429881649,,
2010-02-19,1109.1700439453125,2243.8701171875,10402.349609375,631.6199951171875,20.020000457763672,3018.133056640625,5128.22021484375,12304.6416015625,6.8190999031066895,3.7820000648498535,0.002186622042297248,0.0009636198650322392,0.0009091993952452526,0.003654719008137075,-0.029568527766254293,0.0,0.0,0.0,-0.0006302015827438501,-0.0055219323152030375,,-0.017039508376716084,-0.03508417465137327,-0.0,,,0.03172091450894612,0.0003086523554723941,,0.0,,0.017039508376716084,,
2010-02-22,1108.010009765625,2242.030029296875,10383.3798828125,632.25,19.940000534057617,3003.39794921875,5128.22021484375,12213.4033203125,6.81790018081665,3.799000024795532,-0.0010458578339902491,-0.0008200509809058731,-0.0018236001744648123,0.000997442905042334,-0.003996000093747787,-0.004882192781214267,0.0,-0.007414948293854695,-0.00017593557904793666,0.004494965535214224,,-0.011395552530024666,-0.035029504465119564,0.00017102079382911968,,,0.0325105531972803,0.0001474059072021916,,0.0,,0.011395552530024666,,
2010-02-23,1094.5999755859375,2213.43994140625,10282.41015625,625.0700073242188,21.3700008392334,2982.574951171875,5128.22021484375,12069.07421875,6.81820011138916,3.690999984741211,-0.012102809596931441,-0.012751875540039537,-0.00972416763154682,-0.011356255714956465,0.07171515882024848,-0.006933146522355327,0.0,-0.011817271384337413,4.3991634455675666e-05,-0.028428544182526938,,-0.003495942506774208,-0.022615720019165186,0.00015679810060143686,,,0.026022052566485952,0.00023539563204266756,,0.0,,0.003495942506774208,,
2010-02-24,1105.239990234375,2235.89990234375,10374.16015625,630.4299926757812,20.270000457763672,3022.177001953125,5128.22021484375,12281.953125,6.816999912261963,3.694999933242798,0.00972045942422195,0.010147083965255765,0.008923005268782314,0.008575016060212715,-0.05147404484188067,0.013277805731483738,0.0,0.017638379082902667,-0.00017602873303657063,0.0010837032018755632,,-0.008336249720051203,0.012645266457668287,0.00016790139144776705,,,0.00101422075654078,6.768798210821103e-07,,0.0,,0.008336249720051203,,
2010-02-25,1102.93994140625,2234.219970703125,10321.0302734375,630.4600219726562,20.100000381469727,3060.617919921875,5128.22021484375,12494.1298828125,6.81689977645874,3.641999959945679,-0.002081040179913507,-0.0007513447443975307,-0.005121367128739673,4.7633039709227276e-05,-0.00838678206486343,0.012719611705041434,0.0,0.01727548995286532,-1.468913077773415e-05,-0.014343700745511279,,-0.01807295049970492,0.012557042468629783,0.00015972070436468577,,,0.0012942845381810643,6.768798210821103e-07,,0.0,,0.01807295049970492,,
2010-02-26,1104.489990234375,2238.260009765625,10325.259765625,628.5599975585938,19.5,3051.943115234375,5128.22021484375,12436.5205078125,6.816699981689453,3.595000028610229,0.0014053791778985136,0.001808254834114953,0.00040979360349191474,-0.0030137111757181367,-0.029850764680724562,-0.002834331143078961,0.0,-0.004610915329065879,-2.9308743833555972e-05,-0.012904978542655154,,-0.029307503505642707,0.011847640909366344,-3.358013760143337e-05,,,0.0005292629933284911,-2.8631864012473862e-05,,0.0,,0.029307503505642707,,
2010-03-01,1115.7099609375,2273.570068359375,10403.7900390625,642.6500244140625,19.26000022888184,3087.842041015625,5128.22021484375,12588.1181640625,6.816400051116943,3.6059999465942383,0.01015850827289455,0.015775673263915158,0.00760564627138427,0.022416359472757108,-0.012307680570162072,0.011762645772148694,0.0,0.012189716259846772,-4.399937995147596e-05,0.0030597824468618917,,-0.02519990288386542,0.0519124533822687,0.0006106278002988091,,,-0.005289869689246332,-8.732059051530516e-05,,0.0,,0.02519990288386542,,
2010-03-02,1118.31005859375,2280.7900390625,10405.98046875,648.3099975585938,19.059999465942383,3073.10791015625,5128.22021484375,12548.76953125,6.817500114440918,3.614000082015991,0.0023304422719907514,0.0031756094978567795,0.0002105415122062304,0.008807240223310808,-0.010384255480928806,-0.00477165951614833,0.0,-0.003125855056305027,0.0001613847948660485,0.0022185622685071404,,-0.014557396778671183,0.04945050312862678,-0.00023596096383203476,,,0.00013554858715581676,0.0003674271304535681,,0.0,,0.014557396778671183,,
2010-03-03,1118.7900390625,2280.679931640625,10396.759765625,649.260009765625,18.82999992370605,3097.0048828125,5128.22021484375,12612.548828125,6.815899848937988,3.625,0.00042920160206150193,-4.827600085466344e-05,-0.000886096524271851,0.0014653672018152264,-0.01206713266951076,0.007776157998641509,0.0,0.00508251400395654,-0.00023472907606414406,0.0030436961080180236,,-0.020460909810071315,0.049431043742319804,0.00038438360617803845,,,-0.001869777076431998,-0.0001460575174858647,,0.0,,0.020460909810071315,,
2010-03-04,1122.969970703125,2292.31005859375,10444.1396484375,652.469970703125,18.71999931335449,3023.373046875,5128.22021484375,12312.7509765625,6.816599845886231,3.6059999465942383,0.0037361180334851696,0.005099412149761395,0.004557177801602474,0.004944029955978202,-0.005841774338675276,-0.023775175927598924,0.0,-0.023769807011091548,0.00010270059181571867,-0.00524139404296875,,-0.05533770573159591,0.025950739088553967,-0.0006169833872815887,,,0.0032595829175197867,-4.335692567014604e-05,,0.0,,0.05533770573159591,,
2010-03-05,1138.699951171875,2326.35009765625,10566.2001953125,666.02001953125,17.420000076293945,3031.06494140625,5128.22021484375,12341.6015625,6.816500186920166,3.681999921798706,0.014007480947064943,0.014849666141317108,0.011686989161741046,0.02076731410875965,-0.06944440623633719,0.0025441433829016535,0.0,0.0023431470345187666,-1.4620040536095225e-05,0.02107597790628013,,-0.06644806775669998,0.03591051839089941,9.136150774077487e-05,,,0.0009047776180067952,-0.000292726713951752,,0.0,,0.06644806775669998,,
2010-03-08,1138.5,2332.2099609375,10552.51953125,667.1099853515625,17.790000915527344,3053.23193359375,5128.22021484375,12437.4306640625,6.816999912261963,3.7079999446868896,-0.00017559601339156572,0.002518908605868786,-0.0012947572267814067,0.0016365361225623154,0.02124000215917987,0.007313268641883974,0.0,0.007764721707892219,7.331113153274949e-05,0.007061386051165908,,-0.07513576223675555,0.03912213049418025,0.0002861106501467812,,,0.0006029927807435137,5.931717754759092e-07,,0.0,,0.07513576223675555,,
2010-03-09,1140.449951171875,2340.679931640625,10564.3798828125,669.6300048828125,17.920000076293945,3069.14111328125,5128.22021484375,12507.5205078125,6.817399978637695,3.700999975204468,0.0017127370855292146,0.0036317359264343985,0.001123935523395847,0.003777517330852076,0.007307428559665485,0.005210603070292974,0.0,0.005635395737523252,5.8686574868849206e-05,-0.0018878019381989297,,-0.06380836700570736,0.042659325919165554,0.00022228081461103267,,,0.0016736089238534992,0.00011796632151317432,,0.0,,0.06380836700570736,,
2010-03-10,1145.6099853515625,2358.949951171875,10567.330078125,674.9299926757812,18.56999969482422,3048.927001953125,5128.22021484375,12391.51171875,6.816100120544434,3.7200000286102295,0.00452455995494172,0.007805432637021825,0.00027925873030176795,0.00791480034395442,0.03627229998676995,-0.006586243702073946,0.0,-0.009275122834300986,-0.00019066771750742006,0.005133762100258288,,-0.07056550048083787,0.03545128414940755,-0.00023349079695946938,,,-0.008058057800774713,-0.00042477155875775274,,0.0,,0.07056550048083787,,
2010-03-11,1150.239990234375,2368.4599609375,10611.83984375,677.219970703125,18.059999465942383,3051.281982421875,5128.22021484375,12367.5517578125,6.816199779510498,3.7200000286102295,0.004041519314613495,0.004031458895895845,0.004212016213739567,0.0033929119348588,-0.027463663826768014,0.0007723964749701828,0.0,-0.0019335785238572267,1.462111241057329e-05,0.0,,-0.06492658223350212,0.036599124024638746,2.82690343836275e-05,,,-0.007296872962275674,-0.001114112880053142,,0.0,,0.06492658223350212,,
2010-03-12,1149.989990234375,2367.659912109375,10624.6904296875,676.5900268554688,17.579999923706055,3013.412109375,5128.22021484375,12168.9736328125,6.815400123596191,3.7100000381469727,-0.00021734594703937127,-0.00033779284485280225,0.001210966818828263,-0.0009301908905642309,-0.026578048528822618,-0.012411135144191676,0.0,-0.016056381156808963,-0.00011731697135852759,-0.002688169458695655,,-0.06745382910583464,0.03800141506711959,-0.000471640698068543,,,-0.006493624100736111,-0.0011874762524364257,,0.0,,0.06745382910583464,,
2010-03-15,1150.510009765625,2362.2099609375,10642.150390625,674.4099731445312,18.0,2976.93896484375,5128.22021484375,11903.1962890625,6.816100120544434,3.703999996185303,0.000452194832708086,-0.0023018302349933073,0.0016433383215301856,-0.003222119192429651,0.023890789426431525,-0.012103603226979343,0.0,-0.0218405719142456,0.0001027081221274262,-0.0016172619676484423,,-0.06790602393854273,0.04275523902668205,-0.000517492449053622,,,-0.006343972105128979,-0.0010700929927802694,,0.0,,0.06790602393854273,,
2010-03-16,1159.4599609375,2378.010009765625,10685.98046875,679.5800170898438,17.690000534057617,2992.841064453125,5128.22021484375,11948.6259765625,6.815999984741211,3.6530001163482666,0.0077791163013856135,0.0066886725098112,0.0041185358706836706,0.007666025342428551,-0.017222192552354576,0.005341762057325061,0.0,0.0038165956770572773,-1.4691069886274555e-05,-0.013768866060896445,,-0.05768439159437988,0.04957915620012458,0.00026484005542401804,,,-0.007360844806443038,-0.001084784062666544,,0.0,,0.05768439159437988,,
2010-03-17,1166.2099609375,2389.090087890625,10733.669921875,683.97998046875,16.90999984741211,3050.47900390625,5128.22021484375,12233.6328125,6.816999912261963,3.641999959945679,0.005821675803744153,0.004659390868624769,0.004462805567019501,0.006474533194410492,-0.04409274522879825,0.01925860351814479,0.0,0.023852687036697517,0.00014670298165930795,-0.003011266370717691,,-0.059268107942544335,0.0614457976470843,0.0011833602547413505,,,0.0017607793582616945,-0.000938081081007236,,0.0,,0.059268107942544335,,
2010-03-18,1165.8299560546875,2391.280029296875,10779.169921875,681.6099853515625,16.6200008392334,3046.089111328125,5128.22021484375,12236.59375,6.817500114440918,3.671999931335449,-0.0003258460273372066,0.0009166424562012665,0.0042389975032930405,-0.0034650065570095423,-0.017149557113869007,-0.0014390830333542715,0.0,0.0002420325626395492,7.337570564658336e-05,0.008237224524905606,,-0.05235751946623357,0.061434212117210216,-8.840893232536461e-05,,,0.000988561699227773,-0.0008647053753606526,,0.0,,0.05235751946623357,,
2010-03-19,1159.9000244140625,2374.409912109375,10741.98046875,673.8900146484375,16.969999313354492,3067.75,5128.22021484375,12352.78125,6.816500186920166,3.687000036239624,-0.005086446449439896,-0.007054848023157034,-0.0034501221703100438,-0.011326082171673524,0.021058872229108516,0.007111048915581675,0.0,0.009495085182508411,-0.00014667070098528523,0.004084995965323968,,-0.045084450974496426,0.050668658788981934,0.0003603073111353679,,,0.010449801162457157,-0.00038117449360208777,,0.0,,0.045084450974496426,,
2010-03-22,1165.81005859375,2395.39990234375,10785.8896484375,682.9099731445312,16.8700008392334,3074.575927734375,5128.22021484375,12352.3115234375,6.816800117492676,3.663000106811523,0.005095296193887933,0.00884008701586314,0.004087624234212495,0.013384911929284815,-0.005892662237316659,0.0022250599737185794,0.0,-3.802597593149937e-05,4.400066959364679e-05,-0.006509337996258524,,-0.05122560500237461,0.054463277771900916,0.00012118405940777354,,,0.01275782155656407,-0.00016123824496050432,,0.0,,0.05122560500237461,,
2010-03-23,1174.1700439453125,2415.239990234375,10888.830078125,690.2999877929688,16.350000381469727,3053.125,5128.22021484375,12304.841796875,6.816599845886231,3.680000066757202,0.007170966908320198,0.00828257856703285,0.00954399062504896,0.010821359972837064,-0.030823973437769103,-0.006976873636743153,0.0,-0.003842983272598799,-2.937912260780884e-05,0.004640993570834695,,-0.07049938150762625,0.0468625773602348,-0.00032695428053445874,,,0.010542546976878994,-0.00023460900202398882,,0.0,,0.07049938150762625,,
2010-03-24,1167.719970703125,2398.760009765625,10836.150390625,683.6799926757812,17.549999237060547,3056.80810546875,5128.22021484375,12289.9013671875,6.8171000480651855,3.828999996185303,-0.005493304207041971,-0.006823330408317174,-0.004837956614441974,-0.0095900264149692,0.07339442370599825,0.0012063395598771454,0.0,-0.0012141911236350778,7.338001206802502e-05,0.04048911052314175,,-0.055285617876362325,0.0439412398288816,5.300805591562912e-05,,,0.005392060989409834,1.4799743080606831e-05,,0.0,,0.055285617876362325,,
2010-03-25,1165.72998046875,2397.409912109375,10841.2099609375,679.0999755859375,18.399999618530277,3019.176025390625,5128.22021484375,12086.7646484375,6.817399978637695,3.901000022888184,-0.001704167338318907,-0.0005628314840807613,0.0004669158446599653,-0.006699065555390238,0.04843307227471416,-0.012310906926345733,0.0,-0.0165287509379326,4.399679781652566e-05,0.018803872231551777,,-0.055662490717956925,0.045811987964716125,-0.0005639871199444911,,,0.004286946280495772,7.348567167486664e-05,,0.0,,0.055662490717956925,,
2010-03-26,1166.5899658203125,2395.1298828125,10850.3603515625,678.969970703125,17.770000457763672,3059.715087890625,5128.22021484375,12240.2236328125,6.816999912261963,3.8550000190734863,0.000737722599547963,-0.0009510385709838864,0.0008440377649698849,-0.00019143703060853223,-0.034239085534118474,0.013427194095036343,0.0,0.012696448457349518,-5.86831309569158e-05,-0.011791849152731015,,-0.054994834139606374,0.04151601217085003,0.0005574435534698944,,,0.004145303373785708,4.411128455150681e-05,,0.0,,0.054994834139606374,,
