date,sp500,nasdaq_composite,dow_jones,russell_2000,vix,sse_index,csi_300,szse_component,usd_cny,us_10y_yield
2013-11-18,0.12500548577482404,0.08147641178410255,0.15529089519382164,0.2360331460401268,0.05384092352391871,0.07685977683065155,0.9021916195504,0.1374368855522775,0.03867161003773334,0.48540877866096843
2013-11-19,0.12441048695393694,0.08070783176209367,0.1550689473087764,0.23335464406268808,0.0577838188819133,0.0755869025341425,0.9021916195504,0.1318026257405023,0.0385956805523617,0.4929828309275112
2013-11-20,0.12335380492696847,0.08025686051008386,0.15343420046921302,0.2326340515137644,0.057919770954276036,0.07978050300281894,0.9021916195504,0.13625937531163793,0.039278322782750556,0.5108042084836943
2013-11-21,0.12570776417499657,0.0823577265865198,0.15612964360546563,0.2416212375248971,0.04785859148440563,0.07951718372709649,0.9021916195504,0.1327764647164168,0.039126463812007274,0.5090220441722079
2013-11-22,0.1271562369407428,0.08334433263216284,0.15748216339511545,0.2440232864530482,0.04242011959970264,0.07659827930835006,0.9021916195504,0.12748998568626504,0.039202393297378915,0.5018935462614709
2013-11-25,0.12678558063628598,0.08347243644258129,0.1576740199210584,0.2439326107380627,0.04962609808851905,0.07340740228513158,0.9021916195504,0.12444591408389435,0.03980910604239613,0.499443076972144
2013-11-26,0.12682947675714787,0.084489309302725,0.1576804336242004,0.2483786529339707,0.04989802816592408,0.07246160863407888,0.9021916195504,0.12316661220036625,0.038974966410241944,0.4894186085280108
2013-11-27,0.1275577713483014,0.08567376349566842,0.15828609456113152,0.25146046544359013,0.052209368992168034,0.07805712426658294,0.9021916195504,0.13056388215202314,0.039050534326635626,0.4983292707502341
2013-11-28,0.1275577713483014,0.08567376349566842,0.15828609456113152,0.25146046544359013,0.052209368992168034,0.0837474469833699,0.9021916195504,0.13965483483250193,0.03882310743949866,0.4983292707502341
2013-11-29,0.12732693966753034,0.0863379305047378,0.15801647791250842,0.2521675036604995,0.06199863135097318,0.08409934901918693,0.9021916195504,0.1391359349969302,0.03882310743949866,0.499443076972144
2013-12-02,0.12652873276453394,0.08569613694771792,0.15609950402303147,0.24592675725828947,0.06920460983978959,0.0800161923516567,0.9021916195504,0.12418373681871907,0.03942982018451588,0.5128091234172155
2013-12-03,0.12559397558683105,0.0853425528663573,0.1537749224207148,0.2435066174461846,0.07355540031389175,0.08477279053380488,0.9021916195504,0.13462331879378575,0.039278322782750556,0.507017182350423
2013-12-04,0.1252135756135934,0.08537764994743256,0.15316135285735297,0.2424188961329878,0.07559482402907043,0.0938178721753049,0.9021916195504,0.14438000817412405,0.03882310743949866,0.521719785639439
2013-12-05,0.12394880374785557,0.08516576082567699,0.15147599563096614,0.242912882380154,0.08076137880270817,0.09235690183808089,0.9021916195504,0.1407737510937433,0.038216756263459405,0.5263978673725854
2013-12-06,0.12720987673038553,0.08645331068613048,0.15638173107294503,0.24695102216813766,0.0632222907666163,0.08926174277585579,0.9021916195504,0.1377008223964137,0.03798896780734448,0.5310759491057319
2013-12-09,0.1277430995005298,0.08672661166717369,0.15651333254568559,0.2460808340528194,0.05914343036991917,0.08960127206968875,0.9021916195504,0.13706930950734383,0.030785790628421347,0.5252840611506756
2013-12-10,0.12680834232282695,0.08636425599307561,0.15521954877428346,0.2416529380646693,0.0648538323320272,0.08938114353132175,0.9021916195504,0.14017734180494354,0.023582251880520256,0.511918014705604
